ID,Is_Lead
N279DTR2,0.622898164
3R8WMPTS,0.067683955
5XXMFDQ8,0.056308085
P54A3ZQO,0.075892376
EN5LQVA6,0.0376862
WDU46IS4,0.022583682
O8XAWEFF,0.634009081
PDBDZEKY,0.232330407
5ZHZFPDT,0.364776059
ZEZM5E39,0.056646963
TAAZN9PX,0.743332136
EBK48DKZ,0.296212261
EJZTC5DN,0.228736492
LKODEQBL,0.480328819
27A59GNM,0.697751324
C6LCB7TF,0.467020683
YCYFBZ6B,0.042494766
YLE5HNCG,0.592123152
LZ79MABC,0.611326266
RVEMAKDE,0.069289654
5CAJJTEQ,0.093821432
PT8DSTXR,0.288026134
2AVCCMGK,0.24477904
YAK9RWYP,0.107039164
HG95IVA3,0.151754355
FXABZSYK,0.050284186
JKCMVEFI,0.023239618
EPH6CFLM,0.518764278
4RHYNUFB,0.230791439
BQYNFPGH,0.463091325
9IXHQHCX,0.052523208
H9Q8EYEU,0.044075835
5NT8RNGP,0.210855736
FXNSJIFU,0.633279536
A2ZBPVI2,0.05319808
2EXM64QH,0.217656839
ZFJ4GT6J,0.195230509
L6F4DOHS,0.051383309
EQG8T8FN,0.081616074
TE2NVGMJ,0.048617254
Y6PAFYSF,0.036563583
PR7HUKMF,0.150118513
TAQ9FYAB,0.586677314
BHUMHAP8,0.417968938
GER4BIJS,0.18690795
M4BZ89QS,0.075519875
BNXTAPIY,0.990488351
9R5KPLPT,0.497033763
NUEXKT8X,0.44790345
YPBKRBHG,0.038873361
UAG9DULW,0.062571488
P5F5FBET,0.0787144
ZD7XMTJZ,0.049619674
IY42LOAY,0.055903616
VINFXFDX,0.052544929
REYKDQU2,0.053313958
QIGNGARP,0.050783632
GW5QXFRY,0.188736602
HUMSB4KR,0.184260029
CD5YRGDE,0.061095358
GJCXETHT,0.438153781
RVCLECHI,0.519319076
LNQTCKR3,0.22471407
MHF3DFHF,0.259491198
NZXRYLDO,0.645484285
5G6YCCE9,0.540377576
EUIAW245,0.401606655
JF7VFMTQ,0.74158
GXNJP8G5,0.058758451
2DD93UHJ,0.143475541
NZBMWUW7,0.232600311
ISBPJCVF,0.050080296
ONW4Q5EZ,0.244075398
DSVG5FTI,0.133883117
VW8EJBNF,0.057315356
MHAVTDWF,0.684309967
MCGAMPYD,0.530196091
OJDMNQ4S,0.052394556
UZE38YLZ,0.25204986
DZRKDO7S,0.599976049
9MQASZUD,0.215265632
L9BC3EHW,0.025468303
J9NXE7GA,0.151295251
8XJYXJMN,0.614698008
2NMB3BKA,0.047728925
37JFD87Y,0.048950803
BICG72EE,0.611109013
UF2MTJXX,0.059252306
FMJJZWH5,0.053046586
EQS6H2XQ,0.284804172
MJRNHXRS,0.66016672
8TED2BXX,0.436159087
3BAIDJFE,0.057523694
AWNDVRDQ,0.060897863
3JQRN6KK,0.461264738
FFKEQXJW,0.047128677
D3WEZXGR,0.153504485
7VHMQAJS,0.053542582
5CMXXKVD,0.022445091
MFXN3KDO,0.053910312
MAKXBY42,0.605043571
MSNQWKYJ,0.053528119
XWGERXXC,0.676672473
ABBQAKX3,0.045959007
ZFFYUFER,0.173857846
R6DSWQQF,0.665541806
MDI5APDF,0.062071115
AMMKTZFU,0.414484103
L3UQSAJ9,0.641666646
MUYBZVSV,0.061939815
3GJF4UWF,0.055403907
3R28D2UU,0.042166164
FKZDNDUA,0.043009935
5A5UU7DR,0.043792105
CJNIZVTS,0.079170094
EB478HWA,0.049270138
QE4CWPAE,0.076721408
7MZCU9OU,0.49926108
FPNJGTGW,0.049798962
DP7ZGS2B,0.182299429
S33BWETF,0.089315944
MDKLS4YU,0.155850532
ERDQKKPH,0.573451517
F6ZY6RFJ,0.078430153
EVJ8OFOS,0.992823517
AZLQQTBC,0.046464321
7OBBPSYV,0.979209851
MTQ4HAC8,0.066889809
I42TRV3R,0.157459997
GG7KFTNN,0.171230926
DXT6NDYY,0.113322076
T9ZC7KVF,0.551127322
L94EUPRQ,0.701528041
MQAVC4ZV,0.568905519
9SJW8XPM,0.065761069
ZI5XAXLU,0.082340692
PBULIQ8B,0.148944351
ATLVBPUF,0.295047238
OREY9GF2,0.067516069
AYNV9C6F,0.236306183
UEDX2PNM,0.067397739
BRB2XNEW,0.446927048
OQXWGYZZ,0.224263641
C4DC67H3,0.122485556
AC696WZH,0.047629891
VBC3HS5T,0.533622822
FE9EZMKW,0.052404357
O9EUHXGC,0.45091986
4AV6KXFU,0.443683776
9TJ5PH2A,0.032533861
QVN8GP2Q,0.15053832
9D3FX5UW,0.565194562
XXYDQBJ6,0.055391438
DONVX5W6,0.062081354
KPOXBC9P,0.07485511
2TBF7MWI,0.046979914
MAVSX5HE,0.026983875
URFP8SWA,0.316793179
5GTUXXXK,0.146209534
2VKKFSQM,0.532619183
3F9AXT6P,0.471146421
CJYYJHYF,0.108716709
BGTOHFWU,0.037947207
DGUMWV5Y,0.025905499
LPSCVZXE,0.056002824
NDQWHEMW,0.704357299
TH3JWRYX,0.514657097
JWWNEDVR,0.069092197
A5NNTTAF,0.093192798
DHPRMVBB,0.050574793
TXMJ5SSM,0.582097372
T9XQYINB,0.055891525
ZVPUOV2Z,0.050608797
HBUEYWT8,0.049885987
HY8BAVML,0.603933019
KNSKZWEK,0.024385602
JD2UACZY,0.054468884
KWFVPX5M,0.991139424
BVWSRWVP,0.092330967
M6YXELIE,0.024520845
XZVJO8GR,0.090335899
4SUGUUGR,0.039942951
3T9XNVXA,0.348435733
WXHBZBEA,0.015807835
9KIF6S6C,0.354521808
K3BZCCXA,0.424780213
JDSYVWZX,0.538581113
9PHKAFAL,0.994721734
MHDACNPK,0.052499272
HDXZ6KMO,0.048715845
IXHN7WCO,0.735498613
KAWN9PJW,0.1075818
MTSYLYRC,0.042538373
B47NR4LC,0.611919117
YZYMTZYM,0.486616016
HNEOPPAV,0.609565172
UXYVAGIY,0.578478811
HNWKB9CE,0.212944999
MFZABB29,0.458514402
KVYRV5UT,0.15942084
8ARXW2B8,0.258082157
RTNDQBEA,0.055560099
D9CPIAPF,0.991645461
O7VRDRPH,0.068908566
S8TPZRG8,0.119978309
ZGDSDJM4,0.372196349
BO6TVCWD,0.053203392
3QZFAUQR,0.592665307
KOZYQ4ZE,0.329454803
U5HBMDUY,0.062408385
RZAUXCFT,0.417189195
QRNKFKSX,0.07742019
CZKDIX7Q,0.063431312
3EKI2VIB,0.638703161
E7V7XIIR,0.040545063
CRZTKZPS,0.054010123
RELWSD8C,0.052761271
DKZNJAIT,0.0438413
7LNCFWXO,0.142495392
SMJNUQ9P,0.104201536
RCWIIE3G,0.163639269
GDHTQKHP,0.053182176
KAWVPHZR,0.023887166
MOHXNRMI,0.173482009
6GW25ZSN,0.693493796
DTUVSGVE,0.570343648
XBCIEE9R,0.177349828
8KBOWGMZ,0.052587033
EEDX4B8T,0.055255804
UQAR9MVO,0.337050631
NNKXGF7A,0.602393653
XCDWNWV9,0.051980078
3YNDDBN3,0.05510691
JGXADANE,0.05911351
MUMKYZCC,0.071706236
EKJ3KJXA,0.248337064
FKHTHZLE,0.022554092
JJGNV4YJ,0.288204274
MXSW76KZ,0.047912508
DU5UM2M6,0.075603045
67DDRQON,0.509217427
9S8SWNJB,0.046622066
MSYUT29A,0.068191971
H8SFYZYQ,0.059727076
PNE7KXH8,0.043915619
MNKXCFVN,0.061686222
72JS7KJB,0.042591614
5W8YXUAD,0.055092712
VHHDTAWB,0.375706713
34OP9VRA,0.629364434
HDTXH3KL,0.431465201
GM98PQ66,0.593235353
BTAN2FSR,0.621986724
VTL6CEHG,0.02477844
MC3OSOPO,0.128868365
RI6KDDBL,0.059668404
TDOFDLG6,0.058541075
MUPB68TY,0.157166106
FOSZKSYY,0.057178958
TRXG9DHD,0.051047753
ZGA25YGU,0.082454134
YXJDHRGS,0.311097248
H5AUFAQK,0.053442933
QQUYN7YK,0.047851293
CODNJVV2,0.047718365
PSFP6Q55,0.364659251
6WE4J8Y5,0.059101683
NCYZHRTH,0.080331849
EMQBVJQ2,0.714571211
A8XVHSN8,0.491078183
VSVB7W9D,0.059513558
RNAHHLZS,0.256837498
C3LWPN84,0.049230751
NG7DJBMG,0.05120791
CSH6ZPQV,0.358785245
KRSKADXM,0.077895469
LKFQ9T7M,0.157779411
N9ESS3BA,0.046312998
RUG8ZPZZ,0.509624471
BGHVKD54,0.544992145
KSE8HKE4,0.05165229
GYU5BWKJ,0.993717789
SYHJZOHG,0.163439572
UHVTFBS5,0.057857376
PJ5RDZDP,0.411913885
6K2PRULE,0.072087532
3RGGTB6D,0.467514802
YEGU5JUD,0.056103758
G9NETC78,0.219382345
KRWE9RBN,0.473016783
SLTGZD6N,0.056184787
ZWK4BQBD,0.148150312
MYPSOBKP,0.402190921
HKRMU6V9,0.191588621
9R3T5WYJ,0.329975639
SC6NKCBP,0.660019319
8M4CW2RZ,0.691781618
YHSKAKCD,0.050205174
ETWG9DNO,0.074111521
6RGXTHQP,0.056600225
BIWJY2ET,0.023624936
HJVAFVMU,0.082237569
VVJVVXZD,0.065637116
PMFTDF8S,0.057899235
H3F9W3KX,0.086817984
XAVAFUDY,0.517146175
TOU6ARCZ,0.079009487
KXL3VMML,0.04494809
BULQJ96X,0.133571529
IGKHZQMF,0.040224867
GUHNXL5L,0.022912531
JUTYGMQW,0.049103994
PFQP33NS,0.195076987
AF2X5Q2X,0.098894399
LX8XYAEE,0.527822466
MVTZHUKM,0.05120635
IRASXOJC,0.040638174
HVDOUQAC,0.615831139
TCQ5AGDY,0.359092284
5VLHXOCE,0.066760158
I2DP2FUP,0.045489887
NDMQ7Q3A,0.139789512
9EURPC33,0.55712101
ARZUVB2R,0.045258266
KKGV9GXT,0.041485245
ADKQCY5I,0.572474707
NDABCL33,0.230705611
HYIMD6IO,0.460688701
9S5QTPUM,0.526599128
4M99Z5WA,0.0480368
EASFNHDJ,0.054875061
XPKUUXKE,0.567701028
ERUVMFAD,0.196027126
5VVOSDKJ,0.057354964
96ZHMN6W,0.046962966
EMVS9TCM,0.131911546
Y8ZI9WTS,0.174222361
QREKSJ9F,0.765022089
8RTOZRJY,0.659791464
UUKOAJWN,0.047957862
QAJ2AWYZ,0.168595632
NXWJKD7G,0.397177721
8KUWYQKR,0.620662111
F37MQCP5,0.022246458
FVYDBDMZ,0.052056255
KD89V83N,0.046436073
CSXQ5D8V,0.148175832
QTWNEWJJ,0.230688216
CLHO7UEL,0.077016018
FW7AHGSJ,0.604546731
PYBJ4YV8,0.268011433
Y6G96HJB,0.101396106
ZHJC49PF,0.037322094
EADAAQGV,0.041559394
D7HPQHGK,0.668828919
MMKQCFY7,0.042847294
FCDJ8WB5,0.29366198
YWDXUGUQ,0.041849119
3K8PV2CU,0.049199424
TFJS5TJJ,0.066940251
T7FTXYWH,0.171185278
AKWPECSL,0.131719817
BMMQMEU8,0.211311134
PADAKTGL,0.151443691
EDMIPMDW,0.493871449
5GQRMCYP,0.0471568
GBZSG2YR,0.058930098
74GJHWTE,0.067420616
GAQYKUFH,0.576095305
26HDSGY2,0.065910377
ACQDYIQK,0.747938232
KTVS9QT5,0.088628464
HQBK6EZK,0.044893145
3IXHFA7P,0.16411987
SDSLTFQV,0.045052653
OHSHZA7J,0.063164684
GQWDMEE6,0.02290592
SPDHU5A7,0.595055556
KURJU85D,0.059396588
5RVKNDGJ,0.055309556
2C6XC26P,0.022560457
PCQAUUTY,0.051469238
HXDHX2KR,0.023967541
EI6MDXV3,0.149691616
IDGDZKJ8,0.537946017
HRA9RA4S,0.566981183
ENSAN5VU,0.067945204
DKSJCNLB,0.625542512
G3BSCEDS,0.702821077
JRMSG4PU,0.062454701
MU4JY4F6,0.699631775
PYGBCWPS,0.025902573
BM5YCNRA,0.062682174
9NDSDOHE,0.143658654
4Z3V64BZ,0.085111261
LHQJYAKW,0.300223811
U3DSUVVQ,0.045572384
ECXYJFXS,0.146252908
99X3BGUF,0.01908157
PENGUD5K,0.054023108
DLFJIFRA,0.334106907
6JINAK7B,0.202988137
65JXAZQX,0.061392995
NOK9UTTG,0.649592369
L7KPEFZU,0.020370414
XBQ6KWTC,0.045039144
GFMRE8AS,0.273817987
ZA3EPLAJ,0.278173826
BFV2SASK,0.086618985
5UXWAWQX,0.15780747
FY6GHNQW,0.073958771
FFBWGYQD,0.049020799
Z4NPU4XJ,0.976473651
39QVPQMI,0.503589736
F2R9XZZC,0.067819543
CS66ACUJ,0.235163255
OHKFXMMY,0.547598909
SYME6B62,0.055039379
T4RPRFRH,0.645459259
7UN7VZ6S,0.641299813
NWGUBAQ8,0.048581164
3B6SPTRX,0.152511427
MJ9WZVPA,0.157558893
HDU67AAQ,0.459457076
K8CEZZ9Q,0.052278531
JHDXRKB2,0.769578895
WSMSQIQF,0.200852658
ZF56CMMQ,0.148513154
2AR9T4IJ,0.674190478
7W8TBSHW,0.026797936
QZGJVB9E,0.326920876
DHZ6MRGM,0.583227577
GNDHEGCJ,0.053435033
AZFLMJXH,0.056024139
5CJTYT7Y,0.053876347
KRHYXCPD,0.159544455
36SK6YJP,0.538329633
RBGM44AT,0.152749779
O2TK5NZK,0.048758406
EKSEKMR2,0.09643015
5VPFVKTE,0.053315421
EYVLBXYU,0.16963641
BPTTVNOV,0.307315414
W8HFWQ4X,0.049931373
FMUATVIA,0.080380955
NZ9GKGG5,0.060278884
WBL5HYME,0.062043459
VAA7DOPO,0.514564141
9YYQKYGK,0.05109834
FIQJRYCP,0.544177168
Y6VGSTEC,0.081178016
LPHJYO7G,0.595586042
GHYTWYNM,0.039148538
GJE8CVRY,0.053690226
FTY5SN8E,0.123677048
KSPIBAP3,0.022553575
RIBMKNSB,0.066688718
KY2G445Q,0.062837104
LZGLRJNJ,0.070093265
GAHYUYZN,0.231598736
RYHE6IRK,0.39601742
FNT7EA97,0.051135239
KPPC4CUP,0.219401858
JWHLTUWJ,0.129210228
GVJF34MU,0.056834487
WHNK4AE7,0.181841901
A2RGKLYQ,0.244910284
NCHV6OTF,0.472234942
IENGTDS9,0.118076862
UZ6A5HX5,0.057005749
EVFTKWTZ,0.181979452
PAWVJCM9,0.607683793
GVHPDVEO,0.411611489
PZNQUDWX,0.152029984
HSMZBWIW,0.052281903
CADTT6GO,0.052720296
8GJQKYE8,0.994854498
NVUYMPVA,0.274948586
29FYEJP3,0.0681998
ASFZFYKQ,0.049774187
KBSJVKX7,0.16108294
RSSF6WE3,0.054874242
MGSQCYUF,0.043678581
FAMK2GRC,0.710249131
E5GC7VG3,0.05794612
HUMT4YVH,0.259899325
H4HB4R23,0.212483814
FUWTYSDE,0.620787643
KDAY7ZEC,0.107928654
8TMEZYHV,0.042056906
DRMNGXVU,0.439722199
A7YX9HJH,0.427122655
NIMLOGL9,0.261486916
J3WMJW9M,0.058881006
CPX3RNUH,0.019478035
8KXH5ZYO,0.04235935
XRKGRWXL,0.050923783
7DDTXAKG,0.094679459
TDMLZUYM,0.582691839
PHKX2UHX,0.66724045
DHVA5XUE,0.983079039
QBEQCVSV,0.337873224
3VSBSUQC,0.052440336
MDHV4XG8,0.04664852
8VA3MUWN,0.439996235
LEYN8NBG,0.262312548
WUHLB58D,0.693124036
S8SOAHH5,0.539427726
CKFVBJEZ,0.056596896
MCBYNRBL,0.039400993
DQEV3SBM,0.124810063
IDLK2R3B,0.559890186
AWSVKB3U,0.104568167
MFDT8U7T,0.045857548
DWIU6VBD,0.680546973
FSRG7AYG,0.312791272
TICQR7WU,0.181035338
EA4LSBCP,0.696944355
KUCVJSRK,0.990908463
NIKFMDOB,0.028041301
H7CHMR7Y,0.229326233
CGBA78ZW,0.235242391
USHJF2QG,0.995505882
JNY6X7FH,0.051407805
NUWOLSY6,0.041459645
JDEMGVNN,0.049461941
KX9VZL26,0.059029107
HZDFH6QK,0.171046236
B7SJTGQD,0.054464797
CDTSUCHZ,0.991093403
5VU5R634,0.047821432
BJB7AICG,0.05475321
IMNW85X4,0.058053904
AQQDBVBE,0.021168993
6MHBFBPC,0.056900301
NXVGD9GA,0.022890096
QKKUCAVE,0.050522004
9UMGNRQ5,0.083228036
6FUZ7XZT,0.05559823
KCQF97PW,0.666074556
IXYHCRE9,0.11574609
TSZXA8XA,0.150634407
9DHWJC92,0.474362809
8QKX7IGK,0.083465377
FSYQLGHX,0.311583349
XPDFY9VF,0.053412374
NTVPHZUN,0.021039733
FSBQYDAV,0.223534762
CTGQRQJA,0.379122995
MAMHASSF,0.068235226
FC73BUE9,0.066182571
BYNU2CRO,0.99327481
8ENMQWJQ,0.023355122
3BPP9CWN,0.023095535
MJEDOVQA,0.054575552
DXSNORST,0.647791876
FXTPUR6F,0.022256871
MKVYXGYM,0.437563748
PPU7TZXH,0.25569152
KXWPXYGH,0.05269525
LB9RWDBK,0.416402268
BF7HVTVA,0.192543573
7NWYFRPO,0.055582957
5SXFW2MS,0.044684814
J2RCPRAS,0.062938096
FABIRIKJ,0.291013201
MO9TNDQN,0.039712804
VQHHNALF,0.042547839
WMU9DARD,0.053003994
BADXMAQ9,0.046213586
BTDVIEGR,0.055217794
DYZYWZXZ,0.053246595
NKGWPPYP,0.168113728
5MKTXPGJ,0.176051942
HCITURDG,0.607114365
8ETGMUTR,0.054372822
6RT2GDBH,0.070821567
AYRORTTW,0.994647501
2ACPRMUZ,0.564299502
X9HNZTPD,0.050075101
GN23AOJF,0.052224951
AGLG38S5,0.063839606
NBDUNJG4,0.084446993
D3C9WYVK,0.049276789
Y9KG4T62,0.02559671
AHKLHHBJ,0.051308483
DPZWTTDU,0.234550121
S6PGAMJH,0.048768662
CRHEZUNY,0.211624338
JGSEZN8P,0.578998341
6BWFFNZR,0.196948203
BHY7RBV8,0.495880825
MAX58K6V,0.066254416
DOWUCK8C,0.323819907
QYIP7GDZ,0.592367908
NMAMPSZH,0.543212264
AAMLHPZP,0.255431984
XBJYFU9K,0.024098247
CKKHEBVO,0.051235103
ONGVGSRZ,0.050891791
GUOWTCQH,0.045929879
NG26W82D,0.357946682
4N5RKHCD,0.579585603
TGKFQGSV,0.060144679
QGNWBGCS,0.629800219
PZXZQYMY,0.042210294
PMYSCJ22,0.487084151
T39NNGS7,0.055119432
FGB8BDJE,0.078038997
IR59WYH2,0.05024459
RKGDKJ3W,0.393063665
IIS5WVPX,0.146063122
KGCZ6UFV,0.100212732
YFMCDWV8,0.463387031
3QHA3NDA,0.069845112
JAFSUDQP,0.018031267
HQPKFXEO,0.090197606
MDZSF4DS,0.501059311
JQCDTCXJ,0.240185097
E9BCGSG4,0.058767099
TUYPATVY,0.042545075
KH4PQJAO,0.043338333
2PAGLJWV,0.164624007
4RWN4VNZ,0.050040615
5WOINCNJ,0.049854586
AJCEWE2K,0.576854269
BECOTRQN,0.024874656
9VKYTNU4,0.354387551
ENPZIMRY,0.067789578
DDYZWSR2,0.052099857
ESHZSZ5R,0.040235421
IUQRN2KN,0.134573648
3AUWTEHW,0.038920288
6AEFQBCE,0.060490334
IQYFGAEX,0.088594737
RMJTQQBX,0.164238003
HULVS6JK,0.05676715
VNQGUFRW,0.051691857
AXXHZMTY,0.162510104
LM7VTNJG,0.056865607
NRQ6BA9X,0.992571128
3NRONCDH,0.626426505
XJBBOKRS,0.104347221
5KWVQ5IF,0.515993297
8RPRMWMD,0.534162892
RGGXCRPK,0.056831469
WVUXSAFQ,0.05460853
NUAZYSZF,0.620877859
MDP7QZTI,0.052216699
VYHI3NMH,0.042055344
8DS8WE7G,0.055750255
DTYKHZHC,0.489896421
B7IGVJWW,0.694793181
CSIFOXFI,0.501415776
EIOE36PE,0.078322242
4DCDAUUB,0.335758518
FRPKG7YD,0.583294905
2XIFK6XB,0.632811672
J2SQRH4F,0.074528188
QSEQVKWP,0.044705766
FWU4WAVF,0.090156883
PI6CH6US,0.995321514
7VWN3RHB,0.108217646
CKAVHDFT,0.049324354
HV7QVWBP,0.172557995
A8AOPQEE,0.05206568
44NQIANA,0.023301055
K4SNL6EG,0.050584115
LWNW2IR8,0.09478101
KQQSPFTF,0.467366836
CMX9JV45,0.069424908
BPJNTKUL,0.451593234
GIDTTRZA,0.019742181
3THGAQPQ,0.407389413
WY6PNYNH,0.022796269
KDXGVZGC,0.039587927
PBAUZQUE,0.023758491
IQUESMLX,0.528126412
5UNMCTD7,0.053112538
7WVAXQGT,0.055468382
OCDJH9GK,0.56980702
B4KU8K88,0.054188194
TTWDE23I,0.345224705
FYZVNRRB,0.048165276
DFHRVNSB,0.05530779
JZ8HN7Q2,0.214889288
JBV4G3HJ,0.601491021
AXXWCDTW,0.103152911
DXZUWJ6R,0.022040393
MNQHEEJ5,0.13414226
PBPFJAOP,0.021611315
TVPZVRYJ,0.05920962
STYQ3XCF,0.431399953
FC4HFTCR,0.54631319
QWQJCMZY,0.048071709
2ZBDYI8Q,0.022545884
QJESRQ5H,0.04763622
AG9RVBGB,0.057448004
P6XZYKAT,0.051644749
MFYRBWKV,0.206734859
XAXMVDEK,0.082733922
G3VVWVKK,0.073542449
M82CTE7W,0.665983394
HQ3SZDDV,0.185888185
MPJ6UIGM,0.229381035
DJFQVAAA,0.547704183
IABP9JWS,0.409835446
SREZXHWR,0.039617081
4WK29WWT,0.517821884
AZQ25HQ7,0.362200139
3XRHVEE2,0.170555077
YNWKRVHY,0.074939826
BZXMNF9Z,0.478233026
BCQA73RX,0.586782676
A5M6HTTW,0.238293202
UBUYS3KJ,0.259799133
EHD9JDHN,0.048165968
SDZA5W2S,0.076206805
KPLMJNNQ,0.064754076
KNNCA3BO,0.087479183
SXIUHMPV,0.050904507
JBSIXCAJ,0.59758959
BRKRRXOG,0.04800735
PVESIBIM,0.058070116
PBEUU8KT,0.042977094
XXGCQUQL,0.561011358
CJV3DCDY,0.5431934
6NR8RQEA,0.023353265
WYP5E7EY,0.272639481
VYYJQNEX,0.550116919
QPUQTWUA,0.249139453
ASFQSEJT,0.241220638
ANCJKQB7,0.408429951
BOCQPFEY,0.023684749
CE2UHVWT,0.044461096
93HARXJO,0.05392453
QC3UX6KU,0.046302245
I7W4FPXX,0.604176205
KZQAFZZW,0.07136353
BJBZZTBE,0.08083305
EC4GMFBM,0.090144008
KS5NXLYS,0.064031917
CIJCZPUM,0.374461362
QZV9WCF3,0.471198268
ZQMCMGVU,0.175091106
KGRKV3W2,0.17091575
JJCHPM3L,0.752368239
A5AJBTAF,0.271468246
GAJVYJFE,0.068880009
4R7UKEHJ,0.61297783
9EDNBS8S,0.060479569
ISPPCV3M,0.176575731
IQN54TGZ,0.044766755
6XRCXECP,0.077631742
FWTZR6TF,0.048355448
FQ3MJFFE,0.067825619
MGYTDXUA,0.102734966
7T8JHZSI,0.064189912
ADAWBVHJ,0.024604077
YNEUAZDX,0.045784376
5EBJKWRE,0.055204305
RF929ZPM,0.625890964
H9U3PTPN,0.022762689
CWRAODRQ,0.061591329
AGNQKFZS,0.140749236
ZUKQIIKY,0.051038596
AM3DFJQ6,0.59298051
7ZNR7EMP,0.123074959
F9CXDFU7,0.073902758
H3HV9I8B,0.538217849
NWCSUF47,0.457351846
73NBW4SS,0.076916461
JU9JS7IQ,0.587821484
UGFJCUX7,0.580187761
CVIFC4HZ,0.020713173
PLCVID43,0.053646151
L4AST9AT,0.055917211
CWNUWWJN,0.990088387
WRM6EIUX,0.022465564
VP9ZU2ZC,0.047780947
RACAKTCP,0.054088349
EVRJMDR8,0.023127839
EN9MGFH8,0.023113998
OZCQQW7X,0.658943116
54RUFQUB,0.282860364
QETZAM7Y,0.079770699
4SZRFF9T,0.564899507
LCF7ICHN,0.517712552
9SSLBQAH,0.050224401
NFYRKPRW,0.160746336
WBKDSHWQ,0.190038418
VTDIWRMO,0.050603865
N9JAWWJW,0.053204185
UTPKFHUP,0.076820221
42ZEMUHM,0.172283739
HIZZR4DY,0.064108977
SP23DR4Y,0.057275418
Y27XWMAC,0.049692391
EPFDPYY9,0.070787033
GD5DCHAO,0.04739127
ABTKWXNC,0.052007117
ECRZBSCV,0.531444874
TWJEBERV,0.073223959
KP87BCUG,0.043437767
EUYXSM7Q,0.110436631
EMQ4ZVR6,0.214997371
SQHGFQMJ,0.156628414
KFWDLHWT,0.08215277
CTOR86BU,0.358995858
9FUYEHHJ,0.093323312
BCRFXNWX,0.049501058
JQL4PG7K,0.025236323
Q6DZMHRC,0.695435025
2XHREZNQ,0.051150859
55CODETU,0.022198364
OAOCIHSZ,0.264188015
YCFSSYTR,0.169684496
ZAEOXKND,0.445083318
AMVVDPIX,0.054849324
NYH43VCM,0.025765901
JSA5BZGF,0.057772986
ENVSEJPS,0.038113121
GFHQZS2N,0.302577034
GQDQXJTY,0.56951003
FDSYWH9S,0.43389365
2WDQ6ARF,0.042766683
BQFZLYHE,0.051374602
OAYUOUDS,0.177885842
FDPXMDJ8,0.197503412
8BCKUBX5,0.628762209
ZC9J5WCX,0.09583472
MZ9U49HZ,0.057983609
XMHFTLNV,0.050652143
DGJRUQE5,0.541435513
GGWJ4QYL,0.056020709
9RRU8VG3,0.058714108
FPGE8DVN,0.047819142
5B3HVPQD,0.297422611
JTBQ3LH8,0.602704077
IGKZKCQJ,0.065078277
D63G2KW8,0.529900102
TUVUDLQJ,0.072442059
FC9PBYRV,0.170179617
2BLZ9K2M,0.150732428
GVTFJZVH,0.054120885
BYSFCJUM,0.04591211
X6RHF6RD,0.132457882
OPLESWBW,0.556227599
I63DNOFK,0.056218607
4OPIF3JQ,0.138168998
59UPHBFI,0.499675106
I6AQRODZ,0.051731464
XMN82TEV,0.608524946
Y9ODVGGT,0.022880834
AGYBR7RV,0.132188078
VXDCOHAG,0.735883791
TV476NJC,0.062788171
HADSSEZU,0.129476352
YPDMLVYU,0.605481442
FR7TWY35,0.076760707
TBZDXBPL,0.023463692
GXE5EQBF,0.704137368
FVMRN8FJ,0.708423036
7DPCJGGN,0.045797588
UDXFIGPC,0.039857804
DGSDW7KM,0.436177144
J6BAGRE6,0.043491463
NAEHL9G2,0.610622299
HNY8DGDQ,0.050357772
HDJVMKEK,0.144814156
KN9XU4FM,0.052953942
IKLUCSFR,0.018354492
MWHE4KNR,0.175181802
5MV7JHGC,0.108271132
MYSPUGZV,0.163993905
7ZIA4MJF,0.039023257
YEHAPMJQ,0.047192283
NROWMAT6,0.682602039
PS3HFN5D,0.051559487
HMNF82UP,0.371424904
B9PPJEP8,0.052279119
ZXTPM9J9,0.061988108
OVKTREWV,0.025227632
MYDX3QHQ,0.18729489
FUVMLUEA,0.096858338
OVWNGCKC,0.056006837
WJFEGUFP,0.353279162
EBYARPSD,0.549027077
ARJHXZ78,0.575640196
YUISCCMY,0.051386144
F3HZ8UMM,0.404430329
KODDBMUW,0.695701868
UT5SJMR5,0.483920501
GMFGYXYV,0.706641285
4ZDMWP5V,0.022537348
CGG9EVKF,0.395081885
UGFKCRBO,0.094792444
MSMPEY9D,0.05323989
PGZOXJMA,0.223248116
KUUMJJF9,0.048519763
5BVY8VD6,0.204977733
CMO2U5BC,0.356100093
6JRQAADD,0.052600433
MMADPVGZ,0.041218489
KKNMQZMV,0.302088054
G99KAJDW,0.064104469
DFXSAQ6F,0.159541353
6DLPBNH6,0.075942259
AENFT2AZ,0.330162456
LXHJ4RLM,0.581496385
HEBRPYHX,0.084994113
9BHBSMO6,0.698412475
S9UTZAMR,0.064217647
6YAUNBJP,0.630229223
DF6UZPBV,0.062799721
EJAVFCEP,0.020854305
PUC88ENY,0.470050441
LKTC6RQN,0.038888263
2ZQ6RN9O,0.059116135
DBGRNAEW,0.022122622
MUZUYRXA,0.054570271
MSA4H5Z6,0.34220614
8YHUFNWK,0.052251389
GJWMZR7Y,0.698804179
IFIXGQEN,0.557427554
MW4MFF6J,0.05201831
ST3Y3DJW,0.044027543
FI7PZBDP,0.161863845
M9I2YQMQ,0.254451457
9TNJ7GMJ,0.182799168
DTX9OEA4,0.053450309
WJSCSXFZ,0.539998246
